path,tagname
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@localID,@localID
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@originType,@originType
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@source,@source
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.BrakeTestingInstallationCabinets.BrakeTestingInstallationCabinet.@puic,@puic
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.@name,@name
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@localID,@localID
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@originType,@originType
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@source,@source
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.NonRailSigns.NonRailSign.@puic,@puic
Project.InitialSituation.Furniture.RailTrenches.RailTrench.@abbreviation,@abbreviation
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.RailTrenches.RailTrench.@name,@name
Project.InitialSituation.Furniture.RailTrenches.RailTrench.@tunnelRef,@tunnelRef
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@localID,@localID
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@originType,@originType
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@source,@source
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.RailTrenches.RailTrench.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.RailTrenches.RailTrench.@puic,@puic
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@controlCount,@controlCount
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@authority,@authority
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@name,@name
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@controlType,@controlType
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@localID,@localID
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@originType,@originType
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@source,@source
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@puic,@puic
Project.InitialSituation.Furniture.SwitchControls.SwitchControl.@switchMechanismRef,@switchMechanismRef
Project.InitialSituation.Furniture.LightTowers.LightTower.@name,@name
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.LightTowers.LightTower.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@localID,@localID
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@originType,@originType
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@source,@source
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.LightTowers.LightTower.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.LightTowers.LightTower.@puic,@puic
Project.InitialSituation.Furniture.BellControls.BellControl.@puic,@puic
Project.InitialSituation.Furniture.BellControls.BellControl.@controlCount,@controlCount
Project.InitialSituation.Furniture.BellControls.BellControl.@authority,@authority
Project.InitialSituation.Furniture.BellControls.BellControl.@name,@name
Project.InitialSituation.Furniture.BellControls.BellControl.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.BellControls.BellControl.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.BellControls.BellControl.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.BellControls.BellControl.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.BellControls.BellControl.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.BellControls.BellControl.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.BellControls.BellControl.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.BellControls.BellControl.@controlType,@controlType
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@localID,@localID
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@originType,@originType
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@source,@source
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.BellControls.BellControl.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.BellControls.BellControl.@bridgeWarningSystemRef,@bridgeWarningSystemRef
Project.InitialSituation.Furniture.Fences.Fence.@height,@height
Project.InitialSituation.Furniture.Fences.Fence.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.Fences.Fence.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.Fences.Fence.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.Fences.Fence.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Project.InitialSituation.Furniture.Fences.Fence.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.Fences.Fence.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.Fences.Fence.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.Fences.Fence.@name,@name
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@localID,@localID
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@originType,@originType
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@source,@source
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@relativeElevation,@relativeElevation
Project.InitialSituation.Furniture.Fences.Fence.Metadata.@objectBeginTime,@objectBeginTime
Project.InitialSituation.Furniture.Fences.Fence.@fenceType,@fenceType
Project.InitialSituation.Furniture.Fences.Fence.@puic,@puic
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.@name,@name
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.GeographicLocation.@azimuth,@azimuth
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.GeographicLocation.@accuracy,@accuracy
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.KmRibbonLocation.@value,@value
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@isInService,@isInService
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@localID,@localID
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@registrationTime,@registrationTime
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@sourceDataOwner,@sourceDataOwner
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@originType,@originType
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@objectEndTime,@objectEndTime
Project.InitialSituation.Furniture.DeerEscapes.DeerEscape.Metadata.@source,@source
