path,tagname
Furniture.AmphibianScreens.AmphibianScreen.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Furniture.AmphibianScreens.AmphibianScreen.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Furniture.AmphibianScreens.AmphibianScreen.Location.GeographicLocation.@accuracy,@accuracy
Furniture.AmphibianScreens.AmphibianScreen.Location.KmRibbonLocation.@value,@value
Furniture.AmphibianScreens.AmphibianScreen.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.Fences.Fence.Metadata.@source,@source
Furniture.Fences.Fence.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.Fences.Fence.Metadata.@localID,@localID
Furniture.Fences.Fence.Metadata.@objectEndTime,@objectEndTime
Furniture.Fences.Fence.Metadata.@relativeElevation,@relativeElevation
Furniture.Fences.Fence.Metadata.@registrationTime,@registrationTime
Furniture.Fences.Fence.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.Fences.Fence.Metadata.@objectBeginTime,@objectBeginTime
Furniture.Fences.Fence.Metadata.@originType,@originType
Furniture.Fences.Fence.Metadata.@isInService,@isInService
Furniture.Fences.Fence.@name,@name
Furniture.Fences.Fence.@height,@height
Furniture.Fences.Fence.@puic,@puic
Furniture.Fences.Fence.@fenceType,@fenceType
Furniture.Fences.Fence.Location.GeographicLocation.@azimuth,@azimuth
Furniture.Fences.Fence.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.Fences.Fence.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Furniture.Fences.Fence.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Furniture.Fences.Fence.Location.GeographicLocation.@accuracy,@accuracy
Furniture.Fences.Fence.Location.KmRibbonLocation.@value,@value
Furniture.Fences.Fence.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@source,@source
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@localID,@localID
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@objectEndTime,@objectEndTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@relativeElevation,@relativeElevation
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@registrationTime,@registrationTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@objectBeginTime,@objectBeginTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@originType,@originType
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@isInService,@isInService
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.@name,@name
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.@puic,@puic
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.KmRibbonLocation.@value,@value
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@azimuth,@azimuth
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@accuracy,@accuracy
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.@puic,@puic
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@source,@source
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@localID,@localID
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@objectEndTime,@objectEndTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@relativeElevation,@relativeElevation
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@registrationTime,@registrationTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@objectBeginTime,@objectBeginTime
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@originType,@originType
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@isInService,@isInService
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.KmRibbonLocation.@value,@value
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@azimuth,@azimuth
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@accuracy,@accuracy
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.@name,@name
Furniture.Gates.Gate.Metadata.@source,@source
Furniture.Gates.Gate.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.Gates.Gate.Metadata.@localID,@localID
Furniture.Gates.Gate.Metadata.@objectEndTime,@objectEndTime
Furniture.Gates.Gate.Metadata.@relativeElevation,@relativeElevation
Furniture.Gates.Gate.Metadata.@registrationTime,@registrationTime
Furniture.Gates.Gate.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.Gates.Gate.Metadata.@objectBeginTime,@objectBeginTime
Furniture.Gates.Gate.Metadata.@originType,@originType
Furniture.Gates.Gate.Metadata.@isInService,@isInService
Furniture.Gates.Gate.@hasEscapeFunction,@hasEscapeFunction
Furniture.Gates.Gate.@name,@name
Furniture.Gates.Gate.FireDepartmentKeyBox.@puic,@puic
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@source,@source
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@localID,@localID
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@objectEndTime,@objectEndTime
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@relativeElevation,@relativeElevation
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@registrationTime,@registrationTime
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@objectBeginTime,@objectBeginTime
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@originType,@originType
Furniture.Gates.Gate.FireDepartmentKeyBox.Metadata.@isInService,@isInService
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.KmRibbonLocation.@value,@value
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.GeographicLocation.@azimuth,@azimuth
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.GeographicLocation.@accuracy,@accuracy
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.Gates.Gate.FireDepartmentKeyBox.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.Gates.Gate.FireDepartmentKeyBox.@name,@name
Furniture.Gates.Gate.@puic,@puic
Furniture.Gates.Gate.Location.KmRibbonLocation.@value,@value
Furniture.Gates.Gate.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.Gates.Gate.Location.GeographicLocation.@azimuth,@azimuth
Furniture.Gates.Gate.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.Gates.Gate.Location.GeographicLocation.@accuracy,@accuracy
Furniture.Gates.Gate.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.Gates.Gate.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.BadgerTunnels.BadgerTunnel.@puic,@puic
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@source,@source
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@localID,@localID
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@objectEndTime,@objectEndTime
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@relativeElevation,@relativeElevation
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@registrationTime,@registrationTime
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@objectBeginTime,@objectBeginTime
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@originType,@originType
Furniture.BadgerTunnels.BadgerTunnel.Metadata.@isInService,@isInService
Furniture.BadgerTunnels.BadgerTunnel.Location.KmRibbonLocation.@value,@value
Furniture.BadgerTunnels.BadgerTunnel.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@azimuth,@azimuth
Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@accuracy,@accuracy
Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.BadgerTunnels.BadgerTunnel.@name,@name
Furniture.PassengerInfoPanels.PassengerInfoPanel.@infoPanelType,@infoPanelType
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@source,@source
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@localID,@localID
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@objectEndTime,@objectEndTime
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@relativeElevation,@relativeElevation
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@registrationTime,@registrationTime
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@objectBeginTime,@objectBeginTime
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@originType,@originType
Furniture.PassengerInfoPanels.PassengerInfoPanel.Metadata.@isInService,@isInService
Furniture.PassengerInfoPanels.PassengerInfoPanel.@name,@name
Furniture.PassengerInfoPanels.PassengerInfoPanel.@puic,@puic
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.KmRibbonLocation.@value,@value
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.GeographicLocation.@azimuth,@azimuth
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.GeographicLocation.@accuracy,@accuracy
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.PassengerInfoPanels.PassengerInfoPanel.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.WildlifeFences.WildlifeFence.@puic,@puic
Furniture.WildlifeFences.WildlifeFence.Metadata.@source,@source
Furniture.WildlifeFences.WildlifeFence.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.WildlifeFences.WildlifeFence.Metadata.@localID,@localID
Furniture.WildlifeFences.WildlifeFence.Metadata.@objectEndTime,@objectEndTime
Furniture.WildlifeFences.WildlifeFence.Metadata.@relativeElevation,@relativeElevation
Furniture.WildlifeFences.WildlifeFence.Metadata.@registrationTime,@registrationTime
Furniture.WildlifeFences.WildlifeFence.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.WildlifeFences.WildlifeFence.Metadata.@objectBeginTime,@objectBeginTime
Furniture.WildlifeFences.WildlifeFence.Metadata.@originType,@originType
Furniture.WildlifeFences.WildlifeFence.Metadata.@isInService,@isInService
Furniture.WildlifeFences.WildlifeFence.@name,@name
Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@azimuth,@azimuth
Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@accuracy,@accuracy
Furniture.WildlifeFences.WildlifeFence.Location.KmRibbonLocation.@value,@value
Furniture.WildlifeFences.WildlifeFence.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.@azimuth,@azimuth
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.@accuracy,@accuracy
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Furniture.TransmissionTowers.TransmissionTower.RestrictedArea.gml:Polygon.@srsName,@srsName
Furniture.TransmissionTowers.TransmissionTower.Metadata.@source,@source
Furniture.TransmissionTowers.TransmissionTower.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.TransmissionTowers.TransmissionTower.Metadata.@localID,@localID
Furniture.TransmissionTowers.TransmissionTower.Metadata.@objectEndTime,@objectEndTime
Furniture.TransmissionTowers.TransmissionTower.Metadata.@relativeElevation,@relativeElevation
Furniture.TransmissionTowers.TransmissionTower.Metadata.@registrationTime,@registrationTime
Furniture.TransmissionTowers.TransmissionTower.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.TransmissionTowers.TransmissionTower.Metadata.@objectBeginTime,@objectBeginTime
Furniture.TransmissionTowers.TransmissionTower.Metadata.@originType,@originType
Furniture.TransmissionTowers.TransmissionTower.Metadata.@isInService,@isInService
Furniture.TransmissionTowers.TransmissionTower.@name,@name
Furniture.TransmissionTowers.TransmissionTower.@transmissionTowerType,@transmissionTowerType
Furniture.TransmissionTowers.TransmissionTower.@puic,@puic
Furniture.TransmissionTowers.TransmissionTower.Location.KmRibbonLocation.@value,@value
Furniture.TransmissionTowers.TransmissionTower.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Furniture.TransmissionTowers.TransmissionTower.Location.GeographicLocation.@azimuth,@azimuth
Furniture.TransmissionTowers.TransmissionTower.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Furniture.TransmissionTowers.TransmissionTower.Location.GeographicLocation.@accuracy,@accuracy
Furniture.TransmissionTowers.TransmissionTower.Location.GeographicLocation.gml:Point.@srsName,@srsName
Furniture.TransmissionTowers.TransmissionTower.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Furniture.ServiceStations.ServiceStation.Metadata.@source,@source
Furniture.ServiceStations.ServiceStation.Metadata.@sourceDataOwner,@sourceDataOwner
Furniture.ServiceStations.ServiceStation.Metadata.@localID,@localID
Furniture.ServiceStations.ServiceStation.Metadata.@objectEndTime,@objectEndTime
Furniture.ServiceStations.ServiceStation.Metadata.@relativeElevation,@relativeElevation
Furniture.ServiceStations.ServiceStation.Metadata.@registrationTime,@registrationTime
Furniture.ServiceStations.ServiceStation.Metadata.@lifeCycleStatus,@lifeCycleStatus
Furniture.ServiceStations.ServiceStation.Metadata.@objectBeginTime,@objectBeginTime
Furniture.ServiceStations.ServiceStation.Metadata.@originType,@originType
Furniture.ServiceStations.ServiceStation.Metadata.@isInService,@isInService
Furniture.ServiceStations.ServiceStation.@name,@name
Furniture.ServiceStations.ServiceStation.@hasWashFillHydrant,@hasWashFillHydrant
Furniture.ServiceStations.ServiceStation.@puic,@puic
Furniture.ServiceStations.ServiceStation.@electricityConnection,@electricityConnection
Furniture.ServiceStations.ServiceStation.@waterConnection,@waterConnection
Furniture.ServiceStations.ServiceStation.@hasCompressedAirConnection,@hasCompressedAirConnection
